acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name
0.811,https://api.spotify.com/v1/audio-analysis/2tYNLyuPAMJCg8rTCLOdSR,0.664,80827,0.352,2tYNLyuPAMJCg8rTCLOdSR,0.0634,9,0.344,-18.43,1,0.118,89.964,4,https://api.spotify.com/v1/tracks/2tYNLyuPAMJCg8rTCLOdSR,audio_features,spotify:track:2tYNLyuPAMJCg8rTCLOdSR,0.498,相合傘 - Broken Radio Version
0.622,https://api.spotify.com/v1/audio-analysis/5IVQP4Z15i5sXFEIryGQpE,0.771,256867,0.387,5IVQP4Z15i5sXFEIryGQpE,0.824,9,0.107,-11.336,0,0.0592,158.021,4,https://api.spotify.com/v1/tracks/5IVQP4Z15i5sXFEIryGQpE,audio_features,spotify:track:5IVQP4Z15i5sXFEIryGQpE,0.724,薔薇と野獣 - New ver.
0.427,https://api.spotify.com/v1/audio-analysis/6MJYxOT5suIXR813utxeCR,0.825,234307,0.296,6MJYxOT5suIXR813utxeCR,0.89,2,0.0947,-19.238,1,0.081,110.053,4,https://api.spotify.com/v1/tracks/6MJYxOT5suIXR813utxeCR,audio_features,spotify:track:6MJYxOT5suIXR813utxeCR,0.653,恋は桃色 - New ver.
0.868,https://api.spotify.com/v1/audio-analysis/5kszTqgVSEKg9FMLaJEvsS,0.748,191760,0.32,5kszTqgVSEKg9FMLaJEvsS,0.928,5,0.103,-16.46,1,0.0541,81.981,4,https://api.spotify.com/v1/tracks/5kszTqgVSEKg9FMLaJEvsS,audio_features,spotify:track:5kszTqgVSEKg9FMLaJEvsS,0.407,住所不定無職低収入 - New ver.
0.159,https://api.spotify.com/v1/audio-analysis/1HSRRG7DsbnIv6cIAeE1y7,0.656,186133,0.631,1HSRRG7DsbnIv6cIAeE1y7,0.745,7,0.0778,-14.692,1,0.126,197.907,4,https://api.spotify.com/v1/tracks/1HSRRG7DsbnIv6cIAeE1y7,audio_features,spotify:track:1HSRRG7DsbnIv6cIAeE1y7,0.756,福は内 鬼は外 - New ver.
0.988,https://api.spotify.com/v1/audio-analysis/1hYqf5pN6hgwVf6cdnDpCP,0.477,181307,0.117,1hYqf5pN6hgwVf6cdnDpCP,0.913,0,0.649,-17.928,1,0.0389,101.145,4,https://api.spotify.com/v1/tracks/1hYqf5pN6hgwVf6cdnDpCP,audio_features,spotify:track:1hYqf5pN6hgwVf6cdnDpCP,0.235,パーティー - New ver.
0.985,https://api.spotify.com/v1/audio-analysis/6Xxg1RE0UVHH8bcsfqkvoa,0.733,203200,0.203,6Xxg1RE0UVHH8bcsfqkvoa,0.0738,7,0.111,-17.859,0,0.0445,153.892,4,https://api.spotify.com/v1/tracks/6Xxg1RE0UVHH8bcsfqkvoa,audio_features,spotify:track:6Xxg1RE0UVHH8bcsfqkvoa,0.741,冬越え - New ver.
0.841,https://api.spotify.com/v1/audio-analysis/7rUcsLBEranlc5XPDMNeMc,0.785,221560,0.411,7rUcsLBEranlc5XPDMNeMc,0.904,0,0.108,-15.509,1,0.0568,147.925,4,https://api.spotify.com/v1/tracks/7rUcsLBEranlc5XPDMNeMc,audio_features,spotify:track:7rUcsLBEranlc5XPDMNeMc,0.72,終りの季節 - New ver.
0.603,https://api.spotify.com/v1/audio-analysis/6d19d2TZWMD394r1DxzCKw,0.818,208667,0.29,6d19d2TZWMD394r1DxzCKw,0.848,7,0.129,-12.443,1,0.2,85.954,4,https://api.spotify.com/v1/tracks/6d19d2TZWMD394r1DxzCKw,audio_features,spotify:track:6d19d2TZWMD394r1DxzCKw,0.941,CHOO CHOO ガタゴト・アメリカ編
0.364,https://api.spotify.com/v1/audio-analysis/1p7qC7SwDN6oHJZ6VfefXC,0.882,266973,0.141,1p7qC7SwDN6oHJZ6VfefXC,0.0205,1,0.104,-14.952,1,0.0476,150.098,3,https://api.spotify.com/v1/tracks/1p7qC7SwDN6oHJZ6VfefXC,audio_features,spotify:track:1p7qC7SwDN6oHJZ6VfefXC,0.712,僕は一寸・夏編
0.938,https://api.spotify.com/v1/audio-analysis/0zUfasgEJTKNA3IeLzAedW,0.815,156133,0.122,0zUfasgEJTKNA3IeLzAedW,0.000316,6,0.444,-19.456,0,0.0717,85.999,4,https://api.spotify.com/v1/tracks/0zUfasgEJTKNA3IeLzAedW,audio_features,spotify:track:0zUfasgEJTKNA3IeLzAedW,0.286,ろっかばいまいべいびい - New ver.
0.698,https://api.spotify.com/v1/audio-analysis/1iyXLpX1weYh4RSjTtMjO5,0.321,39400,0.134,1iyXLpX1weYh4RSjTtMjO5,0.923,4,0.148,-8.828,1,0.0336,112.937,3,https://api.spotify.com/v1/tracks/1iyXLpX1weYh4RSjTtMjO5,audio_features,spotify:track:1iyXLpX1weYh4RSjTtMjO5,0.036,メイン・タイトル
0.826,https://api.spotify.com/v1/audio-analysis/19tbfqm1psE2vvz1e8gJxs,0.168,100987,0.135,19tbfqm1psE2vvz1e8gJxs,0.837,0,0.0724,-21.503,1,0.0348,81.396,4,https://api.spotify.com/v1/tracks/19tbfqm1psE2vvz1e8gJxs,audio_features,spotify:track:19tbfqm1psE2vvz1e8gJxs,0.0449,幻想四次のテーマ
0.907,https://api.spotify.com/v1/audio-analysis/2afaG7j2nu6tCWwdgzD6st,0.265,45973,0.0259,2afaG7j2nu6tCWwdgzD6st,0.742,2,0.127,-22.464,1,0.0496,105.651,5,https://api.spotify.com/v1/tracks/2afaG7j2nu6tCWwdgzD6st,audio_features,spotify:track:2afaG7j2nu6tCWwdgzD6st,0.116,幻想と現実
0.864,https://api.spotify.com/v1/audio-analysis/6jhQGFCPSfc0b3K5YvUTnL,0.387,80920,0.119,6jhQGFCPSfc0b3K5YvUTnL,0.581,0,0.111,-14.695,1,0.0415,153.21,3,https://api.spotify.com/v1/tracks/6jhQGFCPSfc0b3K5YvUTnL,audio_features,spotify:track:6jhQGFCPSfc0b3K5YvUTnL,0.713,晴れの日
0.664,https://api.spotify.com/v1/audio-analysis/6f1IfoMzy6SCw3Ur6XpfMF,0.487,98560,0.435,6f1IfoMzy6SCw3Ur6XpfMF,0.885,7,0.106,-14.097,1,0.442,144.45,3,https://api.spotify.com/v1/tracks/6f1IfoMzy6SCw3Ur6XpfMF,audio_features,spotify:track:6f1IfoMzy6SCw3Ur6XpfMF,0.0365,星めぐりの歌
0.485,https://api.spotify.com/v1/audio-analysis/6344HDKiUiE85WHOhObZyJ,0.26,70880,0.0707,6344HDKiUiE85WHOhObZyJ,0.0778,4,0.193,-12.856,1,0.0321,36.936,3,https://api.spotify.com/v1/tracks/6344HDKiUiE85WHOhObZyJ,audio_features,spotify:track:6344HDKiUiE85WHOhObZyJ,0.0306,ジョバンニの幻想
0.263,https://api.spotify.com/v1/audio-analysis/29OkwWFcgowaXrBOHpKvsQ,0.604,247347,0.603,29OkwWFcgowaXrBOHpKvsQ,0.00264,7,0.126,-8.566,1,0.034,80.221,4,https://api.spotify.com/v1/tracks/29OkwWFcgowaXrBOHpKvsQ,audio_features,spotify:track:29OkwWFcgowaXrBOHpKvsQ,0.401,ケンタウルスの星祭り
0.776,https://api.spotify.com/v1/audio-analysis/7xbNWbx9e6GIv3OsFw8IK9,0.243,396907,0.449,7xbNWbx9e6GIv3OsFw8IK9,0.864,7,0.0935,-10.823,0,0.0383,144.272,4,https://api.spotify.com/v1/tracks/7xbNWbx9e6GIv3OsFw8IK9,audio_features,spotify:track:7xbNWbx9e6GIv3OsFw8IK9,0.0277,天気輪の柱
0.935,https://api.spotify.com/v1/audio-analysis/1R5pj5kK831UQW0YWHRYE1,0.504,187827,0.281,1R5pj5kK831UQW0YWHRYE1,0.885,11,0.111,-11.206,1,0.0299,100.24,4,https://api.spotify.com/v1/tracks/1R5pj5kK831UQW0YWHRYE1,audio_features,spotify:track:1R5pj5kK831UQW0YWHRYE1,0.166,よろこび
0.869,https://api.spotify.com/v1/audio-analysis/52MFawAyDWTxxO1t2k9t5w,0.1,123600,0.265,52MFawAyDWTxxO1t2k9t5w,0.953,2,0.176,-8.795,1,0.0352,170.901,4,https://api.spotify.com/v1/tracks/52MFawAyDWTxxO1t2k9t5w,audio_features,spotify:track:52MFawAyDWTxxO1t2k9t5w,0.185,北十字
0.984,https://api.spotify.com/v1/audio-analysis/4JeiD9PylzlIAY0sEHENWk,0.145,190893,0.0138,4JeiD9PylzlIAY0sEHENWk,0.867,9,0.141,-20.828,1,0.0421,69.054,4,https://api.spotify.com/v1/tracks/4JeiD9PylzlIAY0sEHENWk,audio_features,spotify:track:4JeiD9PylzlIAY0sEHENWk,0.0368,プリオシン海岸
0.233,https://api.spotify.com/v1/audio-analysis/244fudP3Jiyzmeqvj9bP1E,0.526,204933,0.265,244fudP3Jiyzmeqvj9bP1E,0.943,0,0.169,-10.886,1,0.0326,134.26,4,https://api.spotify.com/v1/tracks/244fudP3Jiyzmeqvj9bP1E,audio_features,spotify:track:244fudP3Jiyzmeqvj9bP1E,0.32,幻想の歴史
0.873,https://api.spotify.com/v1/audio-analysis/7zKBygGnvHZeIyMWLK7l40,0.401,225800,0.272,7zKBygGnvHZeIyMWLK7l40,0.875,0,0.093,-20.558,1,0.035,129.034,3,https://api.spotify.com/v1/tracks/7zKBygGnvHZeIyMWLK7l40,audio_features,spotify:track:7zKBygGnvHZeIyMWLK7l40,0.551,極楽のハープ
0.961,https://api.spotify.com/v1/audio-analysis/6kqR88bmCuVVZih3SOiKwj,0.332,214013,0.00983,6kqR88bmCuVVZih3SOiKwj,0.631,7,0.17,-22.91,1,0.0485,71.576,4,https://api.spotify.com/v1/tracks/6kqR88bmCuVVZih3SOiKwj,audio_features,spotify:track:6kqR88bmCuVVZih3SOiKwj,0.0486,ジョバンニの透明な哀しみ
0.41,https://api.spotify.com/v1/audio-analysis/5xQbZ28XNCdTRBvWH8dhqp,0.366,204280,0.494,5xQbZ28XNCdTRBvWH8dhqp,0.898,11,0.139,-8.69,1,0.0325,219.733,4,https://api.spotify.com/v1/tracks/5xQbZ28XNCdTRBvWH8dhqp,audio_features,spotify:track:5xQbZ28XNCdTRBvWH8dhqp,0.254,一番のさいわい
0.972,https://api.spotify.com/v1/audio-analysis/3GWB7H6QwRwSxS4ykk5Jdq,0.393,188040,0.192,3GWB7H6QwRwSxS4ykk5Jdq,0.931,5,0.103,-13.213,1,0.0336,110.744,3,https://api.spotify.com/v1/tracks/3GWB7H6QwRwSxS4ykk5Jdq,audio_features,spotify:track:3GWB7H6QwRwSxS4ykk5Jdq,0.189,別離のテーマ
0.801,https://api.spotify.com/v1/audio-analysis/3hTG22LVLCRlu3eFQ0ihKj,0.672,48240,0.623,3hTG22LVLCRlu3eFQ0ihKj,0.685,9,0.244,-6.889,1,0.0329,128.233,4,https://api.spotify.com/v1/tracks/3hTG22LVLCRlu3eFQ0ihKj,audio_features,spotify:track:3hTG22LVLCRlu3eFQ0ihKj,0.962,走る
0.597,https://api.spotify.com/v1/audio-analysis/0Lj307QqqgGvciDuOFuIs7,0.496,54933,0.531,0Lj307QqqgGvciDuOFuIs7,0.862,1,0.318,-7.06,1,0.066,103.991,3,https://api.spotify.com/v1/tracks/0Lj307QqqgGvciDuOFuIs7,audio_features,spotify:track:0Lj307QqqgGvciDuOFuIs7,0.321,45分
0.525,https://api.spotify.com/v1/audio-analysis/1cHnqSr4I1pHzQeNRr169d,0.373,184093,0.199,1cHnqSr4I1pHzQeNRr169d,0.604,8,0.093,-15.33,1,0.0302,63.655,4,https://api.spotify.com/v1/tracks/1cHnqSr4I1pHzQeNRr169d,audio_features,spotify:track:1cHnqSr4I1pHzQeNRr169d,0.227,鎮魂歌
0.77,https://api.spotify.com/v1/audio-analysis/0yowzHRcbBC137Lbn1JNjV,0.734,256667,0.364,0yowzHRcbBC137Lbn1JNjV,0.0545,11,0.113,-7.945,1,0.0303,76.717,4,https://api.spotify.com/v1/tracks/0yowzHRcbBC137Lbn1JNjV,audio_features,spotify:track:0yowzHRcbBC137Lbn1JNjV,0.508,エンド・テーマ「銀河鉄道の夜」
0.989,https://api.spotify.com/v1/audio-analysis/2fyTbnhuXQ0lvYWexo9ML9,0.663,95147,0.0789,2fyTbnhuXQ0lvYWexo9ML9,0.918,4,0.0928,-15.188,0,0.0462,95.014,4,https://api.spotify.com/v1/tracks/2fyTbnhuXQ0lvYWexo9ML9,audio_features,spotify:track:2fyTbnhuXQ0lvYWexo9ML9,0.237,銀河鉄道の夜 - ピアノ・ヴァージョン
0.77,https://api.spotify.com/v1/audio-analysis/3vHZUpfvQxngIBSy62aC7g,0.116,302187,0.449,3vHZUpfvQxngIBSy62aC7g,0.00806,5,0.784,-9.6,1,0.0389,79.358,3,https://api.spotify.com/v1/tracks/3vHZUpfvQxngIBSy62aC7g,audio_features,spotify:track:3vHZUpfvQxngIBSy62aC7g,0.0651,主よ、みもとに近づかん - 賛美歌(プロテスタント)320番
0.482,https://api.spotify.com/v1/audio-analysis/4e69VS6PI2sCDGzNdio25d,0.857,254680,0.731,4e69VS6PI2sCDGzNdio25d,2.41e-06,4,0.0567,-4.877,1,0.0323,109.318,4,https://api.spotify.com/v1/tracks/4e69VS6PI2sCDGzNdio25d,audio_features,spotify:track:4e69VS6PI2sCDGzNdio25d,0.953,イメージ・ソング「銀河鉄道の夜」
0.171,https://api.spotify.com/v1/audio-analysis/5LnFABIaf1DmhthwhdOLJT,0.787,241973,0.823,5LnFABIaf1DmhthwhdOLJT,0.581,4,0.0594,-4.934,1,0.031,109.338,4,https://api.spotify.com/v1/tracks/5LnFABIaf1DmhthwhdOLJT,audio_features,spotify:track:5LnFABIaf1DmhthwhdOLJT,0.956,イメージ・ソング「銀河鉄道の夜」 - インストゥルメンタル・ヴァージョン
0.626,https://api.spotify.com/v1/audio-analysis/02ooEMNTlWSkyfSwtHnwDH,0.698,80640,0.439,02ooEMNTlWSkyfSwtHnwDH,0.519,4,0.0756,-9.267,0,0.0293,155.354,4,https://api.spotify.com/v1/tracks/02ooEMNTlWSkyfSwtHnwDH,audio_features,spotify:track:02ooEMNTlWSkyfSwtHnwDH,0.48,TV-CM「街に、生きる力。篇」 - Aタイプ
0.156,https://api.spotify.com/v1/audio-analysis/5SN3aRvvrVicug6EN5NgQ5,0.709,79307,0.332,5SN3aRvvrVicug6EN5NgQ5,0.889,0,0.222,-8.042,1,0.0338,100.346,3,https://api.spotify.com/v1/tracks/5SN3aRvvrVicug6EN5NgQ5,audio_features,spotify:track:5SN3aRvvrVicug6EN5NgQ5,0.882,家路 - A
0.988,https://api.spotify.com/v1/audio-analysis/1sCSrb4aBrgCFMdajAaN5y,0.456,54600,0.0325,1sCSrb4aBrgCFMdajAaN5y,0.97,0,0.0934,-20.765,1,0.0555,79.016,3,https://api.spotify.com/v1/tracks/1sCSrb4aBrgCFMdajAaN5y,audio_features,spotify:track:1sCSrb4aBrgCFMdajAaN5y,0.605,困惑 - B
0.785,https://api.spotify.com/v1/audio-analysis/0d6y4NuS4MpIJE4mPpiqWE,0.344,209333,0.428,0d6y4NuS4MpIJE4mPpiqWE,0.923,6,0.105,-10.649,1,0.0272,79.017,4,https://api.spotify.com/v1/tracks/0d6y4NuS4MpIJE4mPpiqWE,audio_features,spotify:track:0d6y4NuS4MpIJE4mPpiqWE,0.436,一番のさいわい - 別ヴァージョン
0.637,https://api.spotify.com/v1/audio-analysis/0YJwKLBPiwUqJrv0ambFph,0.816,62027,0.1,0YJwKLBPiwUqJrv0ambFph,0.00408,0,0.0852,-13.086,1,0.632,148.477,3,https://api.spotify.com/v1/tracks/0YJwKLBPiwUqJrv0ambFph,audio_features,spotify:track:0YJwKLBPiwUqJrv0ambFph,0.382,星めぐりの歌 - ハンドベル・ヴァージョン
0.985,https://api.spotify.com/v1/audio-analysis/2yKoqALfmCzbDe40mqHboV,0.277,35827,0.413,2yKoqALfmCzbDe40mqHboV,0.885,11,0.137,-17.385,0,0.0439,137.868,4,https://api.spotify.com/v1/tracks/2yKoqALfmCzbDe40mqHboV,audio_features,spotify:track:2yKoqALfmCzbDe40mqHboV,0.0246,青い玉 - A
0.935,https://api.spotify.com/v1/audio-analysis/4vadhaPX8XUvgzFqHwJiP1,0.707,79640,0.249,4vadhaPX8XUvgzFqHwJiP1,0.927,7,0.0938,-13.593,1,0.04,77.758,4,https://api.spotify.com/v1/tracks/4vadhaPX8XUvgzFqHwJiP1,audio_features,spotify:track:4vadhaPX8XUvgzFqHwJiP1,0.408,TV-CM「街に、生きる力。篇」 - Bタイプ
0.682,https://api.spotify.com/v1/audio-analysis/0kvwQfFJZ4tO53mS0a9N0i,0.622,69720,0.997,0kvwQfFJZ4tO53mS0a9N0i,0.979,4,0.0833,-9.095,1,0.0674,143.609,4,https://api.spotify.com/v1/tracks/0kvwQfFJZ4tO53mS0a9N0i,audio_features,spotify:track:0kvwQfFJZ4tO53mS0a9N0i,0.128,天気輪の柱 ピアノ・サスペンス
0.619,https://api.spotify.com/v1/audio-analysis/655hJxhQadJSmBq6z0Bgsy,0.515,53747,0.42,655hJxhQadJSmBq6z0Bgsy,0.879,6,0.0694,-5.191,1,0.0717,140.566,3,https://api.spotify.com/v1/tracks/655hJxhQadJSmBq6z0Bgsy,audio_features,spotify:track:655hJxhQadJSmBq6z0Bgsy,0.133,45分 - 別ヴァージョン
0.0262,https://api.spotify.com/v1/audio-analysis/1G9smCLT7EK9EPqoCPGUDY,0.13,196853,0.0993,1G9smCLT7EK9EPqoCPGUDY,0.877,2,0.11,-12.98,1,0.0437,83.444,4,https://api.spotify.com/v1/tracks/1G9smCLT7EK9EPqoCPGUDY,audio_features,spotify:track:1G9smCLT7EK9EPqoCPGUDY,0.0862,燐光の原
0.962,https://api.spotify.com/v1/audio-analysis/2XiwMFJouppX0tV4bHUJgq,0.776,80027,0.161,2XiwMFJouppX0tV4bHUJgq,0.54,4,0.0948,-15.888,0,0.0475,155.744,4,https://api.spotify.com/v1/tracks/2XiwMFJouppX0tV4bHUJgq,audio_features,spotify:track:2XiwMFJouppX0tV4bHUJgq,0.523,TV-CM「街に、生きる力。篇」 - Cタイプ
0.000217,https://api.spotify.com/v1/audio-analysis/0UTHf4MqmwXHFU3j8qaGlk,0.392,70413,0.0723,0UTHf4MqmwXHFU3j8qaGlk,0.546,0,0.112,-22.946,1,0.0738,112.135,5,https://api.spotify.com/v1/tracks/0UTHf4MqmwXHFU3j8qaGlk,audio_features,spotify:track:0UTHf4MqmwXHFU3j8qaGlk,0.0281,アルビレオ~星の観測所
0.928,https://api.spotify.com/v1/audio-analysis/3cJ1V8paMyx2k67CQF4dFx,0.099,243613,0.112,3cJ1V8paMyx2k67CQF4dFx,0.946,4,0.0742,-19.282,0,0.0428,89.893,4,https://api.spotify.com/v1/tracks/3cJ1V8paMyx2k67CQF4dFx,audio_features,spotify:track:3cJ1V8paMyx2k67CQF4dFx,0.0265,銀河の海原
0.543,https://api.spotify.com/v1/audio-analysis/4lbCIkZf3Jqqf5kOqK9bVt,0.0998,284933,0.24,4lbCIkZf3Jqqf5kOqK9bVt,0.093,5,0.0798,-11.743,1,0.0382,73.633,5,https://api.spotify.com/v1/tracks/4lbCIkZf3Jqqf5kOqK9bVt,audio_features,spotify:track:4lbCIkZf3Jqqf5kOqK9bVt,0.0971,主よ、みもとに近づかん - <賛美歌(プロテスタント)320番> ベーシック・トラック・ヴァージョン
0.000745,https://api.spotify.com/v1/audio-analysis/4AWRO8c80hECZHmy5RemtW,0.933,200187,0.284,4AWRO8c80hECZHmy5RemtW,0.884,7,0.0907,-8.865,1,0.12,110.384,4,https://api.spotify.com/v1/tracks/4AWRO8c80hECZHmy5RemtW,audio_features,spotify:track:4AWRO8c80hECZHmy5RemtW,0.942,イメージ・ソング「銀河鉄道の夜」 - デモ・ヴァージョン
0.132,https://api.spotify.com/v1/audio-analysis/62pABpIxnwA3iucBEBhAcz,0.777,104400,0.176,62pABpIxnwA3iucBEBhAcz,0.0178,5,0.177,-22.186,1,0.216,127.017,4,https://api.spotify.com/v1/tracks/62pABpIxnwA3iucBEBhAcz,audio_features,spotify:track:62pABpIxnwA3iucBEBhAcz,0.193,Shoplifters
0.952,https://api.spotify.com/v1/audio-analysis/4WjdB2RnzC1U9gJ2NvrYzS,0.304,68700,0.0221,4WjdB2RnzC1U9gJ2NvrYzS,0.831,9,0.111,-26.346,0,0.0408,86.13,3,https://api.spotify.com/v1/tracks/4WjdB2RnzC1U9gJ2NvrYzS,audio_features,spotify:track:4WjdB2RnzC1U9gJ2NvrYzS,0.106,Yuri's Going Home
0.694,https://api.spotify.com/v1/audio-analysis/3hUMmfVuGEnZgwYbQQPsAu,0.594,120967,0.291,3hUMmfVuGEnZgwYbQQPsAu,0.784,11,0.103,-22.259,0,0.0781,159.945,4,https://api.spotify.com/v1/tracks/3hUMmfVuGEnZgwYbQQPsAu,audio_features,spotify:track:3hUMmfVuGEnZgwYbQQPsAu,0.248,Living Sketch
0.982,https://api.spotify.com/v1/audio-analysis/5evrlOxwx4XnMv67aQvbGp,0.339,37000,0.0644,5evrlOxwx4XnMv67aQvbGp,0.935,2,0.109,-22.748,0,0.0539,172.778,3,https://api.spotify.com/v1/tracks/5evrlOxwx4XnMv67aQvbGp,audio_features,spotify:track:5evrlOxwx4XnMv67aQvbGp,0.251,Shota & Yuri 1
0.959,https://api.spotify.com/v1/audio-analysis/0EsrrIOxXYhyShDrUV9yfD,0.525,38767,0.0595,0EsrrIOxXYhyShDrUV9yfD,0.884,4,0.104,-21.85,0,0.04,109.922,4,https://api.spotify.com/v1/tracks/0EsrrIOxXYhyShDrUV9yfD,audio_features,spotify:track:0EsrrIOxXYhyShDrUV9yfD,0.0645,Yuri & Shota's Shoplifting
0.767,https://api.spotify.com/v1/audio-analysis/5DTfoiBwW85XSWeUAknhqm,0.304,70367,0.0607,5DTfoiBwW85XSWeUAknhqm,0.852,0,0.11,-27.835,0,0.0516,102.594,3,https://api.spotify.com/v1/tracks/5DTfoiBwW85XSWeUAknhqm,audio_features,spotify:track:5DTfoiBwW85XSWeUAknhqm,0.0383,The Park
0.978,https://api.spotify.com/v1/audio-analysis/0Z88KmBNDwfEf0PpAXZFwm,0.602,87667,0.0251,0Z88KmBNDwfEf0PpAXZFwm,0.955,5,0.0969,-25.763,1,0.0453,76.992,4,https://api.spotify.com/v1/tracks/0Z88KmBNDwfEf0PpAXZFwm,audio_features,spotify:track:0Z88KmBNDwfEf0PpAXZFwm,0.0365,Like A Family
0.77,https://api.spotify.com/v1/audio-analysis/6jTN9mQ3PYLFB7uKUrHUlL,0.199,54600,0.0641,6jTN9mQ3PYLFB7uKUrHUlL,0.836,0,0.127,-20.763,1,0.0632,74.23,1,https://api.spotify.com/v1/tracks/6jTN9mQ3PYLFB7uKUrHUlL,audio_features,spotify:track:6jTN9mQ3PYLFB7uKUrHUlL,0.03,Nobuyo & Yuri
0.923,https://api.spotify.com/v1/audio-analysis/2e9PA5stDJoLkcLWN3KVCI,0.863,97867,0.14,2e9PA5stDJoLkcLWN3KVCI,0.922,0,0.0719,-17.646,1,0.0622,130.022,4,https://api.spotify.com/v1/tracks/2e9PA5stDJoLkcLWN3KVCI,audio_features,spotify:track:2e9PA5stDJoLkcLWN3KVCI,0.272,Going To The Sea
0.991,https://api.spotify.com/v1/audio-analysis/3Jqbp9UzqVCyx2265jZpNT,0.345,34300,0.0366,3Jqbp9UzqVCyx2265jZpNT,0.937,6,0.101,-24.556,0,0.125,179.863,3,https://api.spotify.com/v1/tracks/3Jqbp9UzqVCyx2265jZpNT,audio_features,spotify:track:3Jqbp9UzqVCyx2265jZpNT,0.0886,Beach
